question_id,question_description,question_difficulty_level,question_topic,question_is_published,question_created_at,question_updated_at,question_detailed_solution,question_type,question_is_mandatory,question_show_in_feed,question_pyq_label,question_topic_id,question_reading_material_id,question_fixed_at,question_fix_summary,question_created_by,question_updated_by,question_quiz_level,question_question_from,question_language,question_photo_url,question_photo_solution_url,question_is_saved,question_tag,question_options_0_id,question_options_0_description,question_options_0_question_id,question_options_0_is_correct,question_options_0_created_at,question_options_0_updated_at,question_options_0_unanswered,question_options_0_photo_url,question_options_1_id,question_options_1_description,question_options_1_question_id,question_options_1_is_correct,question_options_1_created_at,question_options_1_updated_at,question_options_1_unanswered,question_options_1_photo_url,question_options_2_id,question_options_2_description,question_options_2_question_id,question_options_2_is_correct,question_options_2_created_at,question_options_2_updated_at,question_options_2_unanswered,question_options_2_photo_url,question_options_3_id,question_options_3_description,question_options_3_question_id,question_options_3_is_correct,question_options_3_created_at,question_options_3_updated_at,question_options_3_unanswered,question_options_3_photo_url,question_index
1931,External ear (pinna) is a flexible structure composed of :,,structural organisation in animals ,True,2024-07-02T17:11:46.531+05:30,2024-11-30T18:39:39.980+05:30,"**Explanation:**

The external ear, also known as the pinna or auricle, is a flexible structure composed of cartilage. Cartilage is a type of connective tissue that is found in many parts of the body, including the ears, nose, and joints. It is a strong and flexible tissue that provides support and protection to the structures it encloses.

The pinna is made up of a thin layer of skin that covers a framework of cartilage. The cartilage is arranged in a complex shape that helps to collect and funnel sound waves into the ear canal. The shape of the pinna also helps to determine the direction from which sound is coming.

The cartilage of the pinna is elastic, which allows it to withstand bending and twisting forces. This flexibility helps to protect the delicate structures of the inner ear from damage.

**Additional Context:**

The external ear is the only visible part of the ear. It is located on the side of the head and is connected to the skull by a short, bony canal called the ear canal. The ear canal leads to the middle ear, which is an air-filled cavity that contains the eardrum and the ossicles (three small bones that transmit sound waves to the inner ear). The inner ear is located deep within the skull and contains the cochlea and the vestibular system, which are responsible for hearing and balance, respectively.",,False,False,,146,2110,,,,,,Q-bank,,,,False,,7738,Bone,1931,False,2024-07-02T17:11:46.541+05:30,2024-07-02T17:11:46.541+05:30,False,,7739,Cartilage,1931,True,2024-07-02T17:11:46.545+05:30,2024-07-02T17:11:46.545+05:30,False,,7740,Tendon,1931,False,2024-07-02T17:11:46.550+05:30,2024-07-02T17:11:46.550+05:30,False,,7741,Ligament,1931,False,2024-07-02T17:11:46.555+05:30,2024-07-02T17:11:46.555+05:30,False,,94
1932,Formation of cartilage is known as :,,structural organisation in animals ,True,2024-07-02T17:11:46.563+05:30,2024-11-30T18:39:40.183+05:30,"**Explanation:**

Chondrogenesis is the process by which cartilage is formed. It is a specialized form of mesenchymal cell differentiation that occurs in the embryo and during growth and development.

* **Embryonic Chondrogenesis:** During embryonic development, chondroblasts differentiate from mesenchymal cells and secrete a matrix of collagen and proteoglycans. This matrix forms the cartilage anlagen, which later develops into mature cartilage.
* **Postnatal Chondrogenesis:** In adults, chondrogenesis occurs during growth and repair processes. Mesenchymal stem cells proliferate and differentiate into chondroblasts, which then secrete matrix and become chondrocytes.

**Additional Context:**

* Cartilage is a specialized connective tissue found in joints, bones, ears, and nose.
* It provides support, cushioning, and flexibility.
* There are three types of cartilage:

    * **Hyaline cartilage:** Most common type, provides flexibility and supports smooth surfaces in joints.
    * **Elastic cartilage:** Provides elasticity and resilience, found in the ear and epiglottis.
    * **Fibrocartilage:** Combines strength and flexibility, found in intervertebral discs and menisci.",,False,False,,146,2111,,,,,,Q-bank,,,,False,,7742,Diapedesis,1932,False,2024-07-02T17:11:46.569+05:30,2024-07-02T17:11:46.569+05:30,False,,7743,Chondrogenesis,1932,True,2024-07-02T17:11:46.571+05:30,2024-07-02T17:11:46.571+05:30,False,,7744,Haemopoiesis,1932,False,2024-07-02T17:11:46.574+05:30,2024-07-02T17:11:46.574+05:30,False,,7745,Ossification,1932,False,2024-07-02T17:11:46.579+05:30,2024-07-02T17:11:46.579+05:30,False,,95
1933,Role of bone marrow in mammals is to :,,structural organisation in animals ,True,2024-07-02T17:11:46.592+05:30,2024-11-30T18:39:40.387+05:30,"**Explanation:**

**Bone marrow** is a soft, spongy tissue found inside the cavities of bones. It is responsible for the production of blood cells, a process known as **haematopoiesis.**

* **Red bone marrow:** Produces red blood cells (erythrocytes), white blood cells (leukocytes), and platelets (thrombocytes).
* **Yellow bone marrow:** Primarily composed of fat cells. However, it can convert back to red bone marrow in times of increased blood cell demand (e.g., during recovery from blood loss).

**Role of bone marrow in haematopoiesis:**

* Stem cells in the bone marrow differentiate into **haematopoietic stem cells (HSCs).**
* HSCs give rise to **common myeloid progenitors (CMPs)** and **common lymphoid progenitors (CLPs).**
* CMPs develop into erythrocytes, leukocytes, and platelets.
* CLPs mature into lymphocytes (B cells, T cells, and natural killer cells).

Therefore, the primary role of bone marrow in mammals is to act as **haemopoietic tissue**, producing the blood cells essential for maintaining blood homeostasis and immune function.",,False,False,,146,2112,,,,,,Q-bank,,,,False,,7746,Assist kidneys,1933,False,2024-07-02T17:11:46.597+05:30,2024-07-02T17:11:46.597+05:30,False,,7747,Act as haemopoietic tissue,1933,True,2024-07-02T17:11:46.600+05:30,2024-07-02T17:11:46.600+05:30,False,,7748,Assist liver,1933,False,2024-07-02T17:11:46.604+05:30,2024-07-02T17:11:46.604+05:30,False,,7749,Control blood pressure,1933,False,2024-07-02T17:11:46.608+05:30,2024-07-02T17:11:46.608+05:30,False,,96
1934,Hyaline cartilage forms :,,structural organisation in animals ,True,2024-07-02T17:11:46.620+05:30,2024-11-30T18:39:40.589+05:30,"**Explanation:**

**Hyaline cartilage** is a type of cartilage composed of thin, flexible fibers that allow for some movement. It is found in various locations in the body, including the:

- **Tracheal rings:** The rings of the trachea, which provide structural support and flexibility to the airway.
- Articular surfaces of joints
- Nose
- Epiphyseal plates of long bones

**Tracheal rings** are made of hyaline cartilage because it allows for movement of the trachea during breathing, while still providing support to the airway. The other options provided are not made of hyaline cartilage:

- **Fibrocartilage** is found in intervertebral discs and menisci of the knee.
- **Elastic cartilage** is found in the external ear and epiglottis.

Therefore, the answer is: **Tracheal rings**.",,False,False,,146,2113,,,,,,Q-bank,,,,False,,7750,Tracheal rings,1934,True,2024-07-02T17:11:46.626+05:30,2024-07-02T17:11:46.626+05:30,False,,7751,Pubic symphysis,1934,False,2024-07-02T17:11:46.629+05:30,2024-07-02T17:11:46.629+05:30,False,,7752,Epiglottis,1934,False,2024-07-02T17:11:46.632+05:30,2024-07-02T17:11:46.632+05:30,False,,7753,External ear pinna,1934,False,2024-07-02T17:11:46.636+05:30,2024-07-02T17:11:46.636+05:30,False,,97
1935,Bone forming cells are known as :,,structural organisation in animals ,True,2024-07-02T17:11:46.646+05:30,2024-11-30T18:39:40.791+05:30,"**Answer: Osteoblasts**

**Explanation:**

* **Osteoblasts** are bone-forming cells that are responsible for the synthesis and mineralization of bone matrix.

* They differentiate from mesenchymal stem cells and are found on the surface of developing and remodeling bone.

* Osteoblasts secrete a collagenous matrix (osteoid) that is mineralized by calcium and phosphate ions to form bone.

**Additional Context:**

* **Osteocytes** are mature bone cells that are embedded within the bone matrix.
* **Osteoclasts** are cells that break down bone tissue during bone remodeling.
* **Bone remodeling** is a continuous process by which bone is formed and resorbed to maintain bone strength and integrity.",,False,False,,146,2114,,,,,,Q-bank,,,,False,,7754,Chondroclasts,1935,False,2024-07-02T17:11:46.650+05:30,2024-07-02T17:11:46.650+05:30,False,,7755,Osteoblasts,1935,True,2024-07-02T17:11:46.653+05:30,2024-07-02T17:11:46.653+05:30,False,,7756,Chondroblasts,1935,False,2024-07-02T17:11:46.656+05:30,2024-07-02T17:11:46.656+05:30,False,,7757,Osteoclasts,1935,False,2024-07-02T17:11:46.658+05:30,2024-07-02T17:11:46.658+05:30,False,,98
1936,Cardiac muscle fibres are :,,structural organisation in animals ,True,2024-07-02T17:11:46.668+05:30,2024-11-30T18:39:40.995+05:30,"**Cardiac muscle fibres are striated and involuntary.**

* **Striated:** Cardiac muscle cells have a striated appearance due to the arrangement of thick and thin filaments within the cell. This striated appearance is similar to that seen in skeletal muscle cells.
* **Involuntary:** Cardiac muscle cells are involuntary, meaning that they contract automatically without conscious control. This is in contrast to skeletal muscle cells, which are voluntary and can be controlled consciously.

The striated appearance of cardiac muscle cells is due to the arrangement of thick and thin filaments within the cell. The thick filaments are composed of the protein myosin, while the thin filaments are composed of the proteins actin and tropomyosin. The arrangement of these filaments allows for the sliding filament mechanism of muscle contraction, which is responsible for the contraction of the heart muscle.

The involuntary nature of cardiac muscle cells is due to the presence of pacemaker cells in the heart. Pacemaker cells are specialized cells that generate electrical impulses that cause the heart muscle to contract. These impulses are generated automatically, without conscious control, and they ensure that the heart muscle continues to contract rhythmically throughout the life of the organism.",,False,False,,146,2115,,,,,,Q-bank,,,,False,,7758,Striated and involuntary,1936,True,2024-07-02T17:11:46.680+05:30,2024-07-02T17:11:46.680+05:30,False,,7759,Striated and voluntary,1936,False,2024-07-02T17:11:46.686+05:30,2024-07-02T17:11:46.686+05:30,False,,7760,Non–striated and involuntary,1936,False,2024-07-02T17:11:46.696+05:30,2024-07-02T17:11:46.696+05:30,False,,7761,Non–striated and voluntary,1936,False,2024-07-02T17:11:46.700+05:30,2024-07-02T17:11:46.700+05:30,False,,99
1937,"Which one of the following muscles, gets fatigued very quickly?",,structural organisation in animals ,True,2024-07-02T17:11:46.716+05:30,2024-11-30T18:39:41.197+05:30,"**Explanation:**

Skeletal muscles are voluntary muscles that are attached to the bones. They are used for conscious movements, such as walking, running, and lifting objects. 

Skeletal muscles fatigue quickly because they contain a high proportion of fast-twitch muscle fibers. 

Fast-twitch muscle fibers are primarily responsible for rapid but powerful contractions and rely on anaerobic metabolism, which produces energy quickly but also leads to the accumulation of lactic acid as a byproduct. 

As lactic acid accumulates, it lowers the muscle's pH and interferes with its ability to contract, leading to fatigue.

In contrast, slow-twitch muscle fibers, which are found in endurance muscles, have a higher capacity for aerobic metabolism and can sustain contractions for longer periods without fatigue.

**Additional Context:**

* **Topic: Structural Organization in Animals**
* **Subtopic: Muscular System**
* **Muscle Types:**
    * Skeletal muscle: Voluntary, fast-twitch (fatigue quickly)
    * Smooth muscle: Involuntary, slow-twitch (sustained contractions)
    * Cardiac muscle: Involuntary, slow-twitch, forms the heart (continuous contractions)
* **Muscle Fatigue:**
    * Occurs when muscles cannot maintain their force of contraction
    * Causes: Energy depletion, accumulation of metabolic waste products (e.g., lactic acid)",,False,False,,146,2116,,,,,,Q-bank,,,,False,,7762,Skeletal muscle,1937,True,2024-07-02T17:11:46.727+05:30,2024-07-02T17:11:46.727+05:30,False,,7763,Smooth muscle,1937,False,2024-07-02T17:11:46.732+05:30,2024-07-02T17:11:46.732+05:30,False,,7764,Cardiac muscle,1937,False,2024-07-02T17:11:46.736+05:30,2024-07-02T17:11:46.736+05:30,False,,7765,All of the above,1937,False,2024-07-02T17:11:46.739+05:30,2024-07-02T17:11:46.739+05:30,False,,100
1938,Involuntary muscles are :,,structural organisation in animals ,True,2024-07-02T17:11:46.753+05:30,2024-11-30T18:39:41.402+05:30,"**Explanation:**

**Involuntary muscles** are those which are not under conscious control. They are also known as smooth muscles or visceral muscles. They are found in the walls of internal organs such as the stomach, intestine, blood vessels, uterus, and urinary bladder.

 Involuntary muscles are innervated by the **autonomic nervous system**. This system controls the automatic functions of the body, such as breathing, digestion, and heart rate.

Involuntary muscles are **slow-acting** and **low-fatigable**. They can contract for a long period of time without becoming fatigued.

**Option (B) and (C)** are both correct because involuntary muscles are found in the walls of internal organs and they are not under conscious control.

**Additional context:**

* Voluntary muscles are those which are under conscious control. They are also known as skeletal muscles. They are attached to the bones and are responsible for movement.
* Involuntary muscles are made up of spindle-shaped cells.
* Involuntary muscles are innervated by autonomic nerves, which are part of the peripheral nervous system.
* The autonomic nervous system has two divisions: the sympathetic nervous system and the parasympathetic nervous system. The sympathetic nervous system controls the ""fight or flight"" response, while the parasympathetic nervous system controls the ""rest and digest"" response.",,False,False,,146,2117,2024-11-12T00:00:00.000+05:30,The correct answer was missing in the given options. Options are fixed now.,,kanza@testline.in,,Q-bank,,,,False,,7766,Under the control of will,1938,False,2024-07-02T17:11:46.757+05:30,2024-07-02T17:11:46.757+05:30,False,,7767,Not under the control of animal's will,1938,False,2024-07-02T17:11:46.763+05:30,2024-07-02T17:11:46.763+05:30,False,,7768,Controlled by autonomic nervous system,1938,False,2024-07-02T17:11:46.769+05:30,2024-07-02T17:11:46.769+05:30,False,,7769,Both (B) and (C),1938,True,2024-07-02T17:11:46.794+05:30,2024-11-12T22:42:12.318+05:30,False,,101
1939,Unstriped muscles are also known as :,,structural organisation in animals ,True,2024-07-02T17:11:46.807+05:30,2024-11-30T18:39:41.616+05:30,"**Smooth muscles** are also known as **non-striated muscles** or **involuntary muscles**. They are found in the walls of internal organs, such as the stomach, intestines, and blood vessels. Smooth muscles are not under conscious control, and they contract slowly and rhythmically.

**Cardiac muscles** are also known as **striated muscles**. They are found in the heart, and they contract rhythmically to pump blood throughout the body. Cardiac muscles are under involuntary control.

**Skeletal muscles** are also known as **striated muscles**. They are attached to bones, and they contract to move the body. Skeletal muscles are under conscious control.

Therefore, the answer to the question ""Unstriped muscles are also known as :"" is **All of these**.",,False,False,,146,2118,,,,,,Q-bank,,,,False,,7770,Visceral muscles,1939,False,2024-07-02T17:11:46.810+05:30,2024-07-02T17:11:46.810+05:30,False,,7771,Smooth muscles,1939,False,2024-07-02T17:11:46.814+05:30,2024-07-02T17:11:46.814+05:30,False,,7772,Involuntary muscles,1939,False,2024-07-02T17:11:46.817+05:30,2024-07-02T17:11:46.817+05:30,False,,7773,All of these,1939,True,2024-07-02T17:11:46.820+05:30,2024-07-02T17:11:46.820+05:30,False,,102
1940,Nodes of Ranvier are found in :,,structural organisation in animals ,True,2024-07-02T17:11:46.835+05:30,2024-11-30T18:39:41.824+05:30,"**Why is the answer correct?**

Nodes of Ranvier are specialized gaps in the myelin sheath that surrounds the axon of a neuron. Myelin is an insulating layer that helps to speed up the transmission of electrical signals along the nerve fiber. At the Nodes of Ranvier, the myelin sheath is interrupted, which allows the electrical signal to ""jump"" from one node to the next. This process, known as saltatory conduction, makes the transmission of electrical signals much faster than if the signal had to travel through the entire length of the myelin sheath.

**Additional context:**

* The Nodes of Ranvier are named after the French physiologist Louis-Antoine Ranvier, who first described them in 1878.
* The Nodes of Ranvier are found in both myelinated and unmyelinated axons, but they are more common in myelinated axons.
* The distance between the Nodes of Ranvier is typically about 1 millimeter.
* The Nodes of Ranvier play an important role in the transmission of electrical signals along the axon. They help to speed up the signal and prevent it from being lost in the myelin sheath.

**Usefulness for a student:**

This information can be used by a student to answer similar questions on the NEET exam. For example, a student may be asked to identify the location of the Nodes of Ranvier or to explain how they help to speed up the transmission of electrical signals along the axon.",,False,False,,146,2119,,,,,,Q-bank,,,,False,,7774,Cyton,1940,False,2024-07-02T17:11:46.840+05:30,2024-07-02T17:11:46.840+05:30,False,,7775,Dendrons,1940,False,2024-07-02T17:11:46.848+05:30,2024-07-02T17:11:46.848+05:30,False,,7776,Axon,1940,True,2024-07-02T17:11:46.853+05:30,2024-07-02T17:11:46.853+05:30,False,,7777,Astrocyte,1940,False,2024-07-02T17:11:46.855+05:30,2024-07-02T17:11:46.855+05:30,False,,103
1941,Which cell-organelle is absent in neurons ?,,structural organisation in animals ,True,2024-07-02T17:11:46.864+05:30,2024-11-30T18:39:42.032+05:30,"**Answer: Centriole**

**Explanation:**

Centrioles are cylindrical structures that help in organizing microtubules for the formation of cilia and flagella. They are present in almost all eukaryotic cells, except for mature red blood cells and neural cells like neurons.

In neurons, the absence of centrioles is related to their unique function and structure. Neurons are primarily responsible for transmitting electrical impulses, and their shape and structure are optimized for this purpose. The presence of centrioles, which are involved in cell division, would not be beneficial for neurons as they do not undergo cell division once they mature.

The absence of centrioles in neurons is a specialized adaptation that allows them to maintain their structure and function effectively throughout their lifespan.",,False,False,,146,2120,,,,,,Q-bank,,,,False,,7778,Mitochondria,1941,False,2024-07-02T17:11:46.869+05:30,2024-07-02T17:11:46.869+05:30,False,,7779,Ribosome,1941,False,2024-07-02T17:11:46.872+05:30,2024-07-02T17:11:46.872+05:30,False,,7780,Centriole,1941,True,2024-07-02T17:11:46.875+05:30,2024-07-02T17:11:46.875+05:30,False,,7781,Nucleus,1941,False,2024-07-02T17:11:46.878+05:30,2024-07-02T17:11:46.878+05:30,False,,104
1942,Select the incorrect statement about nerve fibres :,,structural organisation in animals ,True,2024-07-02T17:11:46.893+05:30,2024-11-30T18:39:42.266+05:30,,,False,False,,146,2121,,,,,,Q-bank,,,,False,,7782,The dendrite carries impulse towards the cyton,1942,False,2024-07-02T17:11:46.897+05:30,2024-07-02T17:11:46.897+05:30,False,,7783,Neurons and muscle fibres are excitable cells,1942,False,2024-07-02T17:11:46.901+05:30,2024-07-02T17:11:46.901+05:30,False,,7784,Nissl's granules are absent in axon,1942,False,2024-07-02T17:11:46.904+05:30,2024-07-02T17:11:46.904+05:30,False,,7785,Myelin sheath is continuous at the Node of Ranvier,1942,True,2024-07-02T17:11:46.908+05:30,2024-07-02T17:11:46.908+05:30,False,,105
1943,The nerve cell can be distinguished from other cells of the body by the presence of :,,structural organisation in animals ,True,2024-07-02T17:11:46.918+05:30,2024-11-30T18:39:42.472+05:30,"**Explanation:**

Nerve cells, also known as neurons, are the fundamental units of the nervous system. They possess unique characteristics that distinguish them from other cells in the body.

**Axons and Dendrites:**

* **Axons:** These are long, slender extensions that transmit electrical impulses away from the cell body to other neurons or target cells.
* **Dendrites:** These are short, branched extensions that receive electrical impulses from other neurons.

**Significance:**

Axons and dendrites are essential for the function of neurons in communication and signal transmission. They allow neurons to receive and send electrical signals, enabling the transmission of information throughout the nervous system.

**Additional Context:**

* Nerve cells have a cell body (soma) that contains the nucleus and other organelles.
* They are excitable cells that can generate and conduct electrical impulses (action potentials).
* Nerve cells form connections with other neurons through synapses, allowing information to be transmitted across the nervous system.",,False,False,,146,2122,,,,,,Q-bank,,,,False,,7786,Nucleus,1943,False,2024-07-02T17:11:46.922+05:30,2024-07-02T17:11:46.922+05:30,False,,7787,Plasma membrane,1943,False,2024-07-02T17:11:46.926+05:30,2024-07-02T17:11:46.926+05:30,False,,7788,Mitochondria,1943,False,2024-07-02T17:11:46.936+05:30,2024-07-02T17:11:46.936+05:30,False,,7789,Axon & dendrites,1943,True,2024-07-02T17:11:46.939+05:30,2024-07-02T17:11:46.939+05:30,False,,106
1944,The functional connection between two neurons is called:,,structural organisation in animals ,True,2024-07-02T17:11:46.948+05:30,2024-11-30T18:39:42.674+05:30,"**Explanation:**

**Synapse:**

* Synapse is the functional connection between two neurons.
* It is a specialized structure that facilitates the transmission of electrical or chemical signals from one neuron to another.
* Synapses can be classified into two types:
    * Electrical synapses: Allow direct electrical connection between neurons.
    * Chemical synapses: Transmit signals through neurotransmitters.

**Importance of Synapses:**

* Synapses play a crucial role in communication between neurons.
* They allow for signal amplification and integration, which is essential for complex neural processing.
* Synapses are highly plastic and can strengthen or weaken over time, a process known as synaptic plasticity.
* Synaptic plasticity is the basis of learning and memory.

**Additional Context:**

**Structure of Synapse:**

* A synapse consists of a presynaptic neuron, a postsynaptic neuron, and a synaptic cleft.
* The presynaptic neuron releases neurotransmitters into the synaptic cleft.
* Neurotransmitters bind to receptors on the postsynaptic neuron, causing a change in its electrical potential.

**Transmission of Signals:**

* In electrical synapses, electrical signals pass directly from the presynaptic to the postsynaptic neuron through gap junctions.
* In chemical synapses, neurotransmitters are released into the synaptic cleft and bind to receptors on the postsynaptic neuron, triggering a series of chemical reactions that lead to a change in the postsynaptic neuron's electrical potential.

**Significance for NEET Exam:**

Understanding the structure and function of synapses is crucial for NEET exam as it forms the basis of neural communication and signal processing in the nervous system. It is also important for understanding the mechanisms of learning and memory.",,False,False,,146,2123,,,,,,Q-bank,,,,False,,7790,Synapse,1944,True,2024-07-02T17:11:46.953+05:30,2024-07-02T17:11:46.953+05:30,False,,7791,Synapsis,1944,False,2024-07-02T17:11:46.957+05:30,2024-07-02T17:11:46.957+05:30,False,,7792,Chiasma,1944,False,2024-07-02T17:11:46.963+05:30,2024-07-02T17:11:46.963+05:30,False,,7793,Chiasmata,1944,False,2024-07-02T17:11:46.968+05:30,2024-07-02T17:11:46.968+05:30,False,,107
1945,Which of the following is a non–excitable cell ?,,structural organisation in animals ,True,2024-07-02T17:11:46.975+05:30,2024-11-30T18:39:42.875+05:30,"**Explanation:**

**Excitable cells** are cells that can generate and transmit electrical impulses. They have ion channels in their membranes that allow the flow of ions, creating an electrical gradient.

**Astrocytes** are non-excitable cells that do not have ion channels and cannot generate electrical impulses. They are star-shaped cells that play a supporting role in the central nervous system by providing nutrients to neurons and removing waste products.

**Additional context:**

* Other examples of non-excitable cells include red blood cells, muscle cells, and epithelial cells.
* Astrocytes are the most abundant type of glial cell in the brain.
* Astrocytes help maintain the blood-brain barrier and regulate the extracellular environment in the brain.",,False,False,,146,2124,,,,,,Q-bank,,,,False,,7794,Neuron,1945,False,2024-07-02T17:11:46.980+05:30,2024-07-02T17:11:46.980+05:30,False,,7795,Smooth muscle cell,1945,False,2024-07-02T17:11:46.983+05:30,2024-07-02T17:11:46.983+05:30,False,,7796,Astrocyte,1945,True,2024-07-02T17:11:46.986+05:30,2024-07-02T17:11:46.986+05:30,False,,7797,Skeletal muscle cell,1945,False,2024-07-02T17:11:46.989+05:30,2024-07-02T17:11:46.989+05:30,False,,108
1946,In non–myelinated nerve fibre of PNS :,,structural organisation in animals ,True,2024-07-02T17:11:46.998+05:30,2024-11-30T18:39:43.073+05:30,"In non-myelinated nerve fibers of the peripheral nervous system (PNS), the myelin sheath is absent. Myelin is a fatty insulating layer that covers the axons of some nerve cells, allowing for faster and more efficient transmission of nerve impulses. In non-myelinated nerve fibers, the electrical impulses travel more slowly as the gaps between adjacent cells are not as well insulated, resulting in a slower transmission of impulses.

**Additional context:**

* Myelination is a process that occurs during development and is essential for the proper functioning of the nervous system.
* Schwann cells in the PNS and oligodendrocytes in the central nervous system (CNS) are responsible for producing the myelin sheath.
* Myelinated axons are thicker than non-myelinated axons, which can be seen under a microscope.
* The speed of nerve impulse propagation is directly proportional to the diameter of the axon and the presence of a myelin sheath.
* Non-myelinated nerve fibers are typically associated with sensory neurons and autonomic neurons, while myelinated nerve fibers are associated with motor neurons and sensory neurons that transmit information from the periphery to the central nervous system.",,False,False,,146,2125,,,,,,Q-bank,,,,False,,7798,Myelin sheath is absent,1946,True,2024-07-02T17:11:47.003+05:30,2024-07-02T17:11:47.003+05:30,False,,7799,Schwann cell is absent,1946,False,2024-07-02T17:11:47.006+05:30,2024-07-02T17:11:47.006+05:30,False,,7800,Both (A) & (B) are absent,1946,False,2024-07-02T17:11:47.010+05:30,2024-07-08T10:28:21.430+05:30,False,,7801,Axon is absent,1946,False,2024-07-02T17:11:47.013+05:30,2024-07-02T17:11:47.013+05:30,False,,109
1947,Which of the following cell can't be grown by tissue culture ?,,structural organisation in animals ,True,2024-07-02T17:11:47.023+05:30,2024-11-30T18:39:43.274+05:30,"**Explanation:**

Tissue culture is a technique used to grow cells from a living organism in a controlled laboratory environment. This technique involves isolating cells from the organism and culturing them in a nutrient-rich medium. While most cells can be grown using tissue culture methods, there are a few exceptions.

**Neurons** are specialized cells that transmit electrical signals throughout the nervous system. These cells are highly differentiated and do not retain the ability to divide and proliferate. Once a neuron dies, it cannot be replaced through cell division. Therefore, neurons cannot be grown by tissue culture methods.

**Additional Context:**

* Tissue culture is a valuable tool for studying cell growth, differentiation, and metabolism.
* It is used in various applications, including research, medical diagnostics, and biotechnology.
* Other cells that cannot be grown by tissue culture include red blood cells, skeletal muscle cells, and lens cells.",,False,False,,146,2126,,,,,,Q-bank,,,,False,,7802,Epithelial cell,1947,False,2024-07-02T17:11:47.028+05:30,2024-07-02T17:11:47.028+05:30,False,,7803,Fibroblast,1947,False,2024-07-02T17:11:47.032+05:30,2024-07-02T17:11:47.032+05:30,False,,7804,Monocyte,1947,False,2024-07-02T17:11:47.035+05:30,2024-07-02T17:11:47.035+05:30,False,,7805,Neuron,1947,True,2024-07-02T17:11:47.042+05:30,2024-07-02T17:11:47.042+05:30,False,,110
1948,Which one of the following types of cell is involved in making of the inner walls of blood vessels?,,structural organisation in animals ,True,2024-07-02T17:11:47.056+05:30,2024-11-30T18:39:43.479+05:30,"**Explanation**

The inner walls of blood vessels are lined by **squamous epithelium**. Squamous epithelium is a type of epithelial tissue that is composed of thin, flattened cells. These cells are tightly packed together to form a protective barrier that prevents the passage of harmful substances into the bloodstream.

**Additional Context**

Epithelial tissue is a type of tissue that lines the surfaces of the body and its internal organs. It is composed of tightly packed cells that form a protective barrier between the body and the external environment. There are three main types of epithelial tissue: squamous epithelium, cuboidal epithelium, and columnar epithelium.

* **Squamous epithelium** is composed of thin, flattened cells. It lines the inner walls of blood vessels, lymphatic vessels, and alveoli in the lungs.
* **Cuboidal epithelium** is composed of cube-shaped cells. It lines the ducts of glands, the collecting tubules in the kidneys, and the walls of small intestines.
* **Columnar epithelium** is composed of tall, column-shaped cells. It lines the digestive tract, the respiratory tract, and the urinary tract.

**Conclusion**

The inner walls of blood vessels are lined by squamous epithelium because this type of cell is thin and flattened, which allows it to form a tight seal that prevents the passage of harmful substances into the bloodstream.",,False,False,,146,2127,,,,,,Q-bank,,,,False,,7806,Cuboidal epithelium,1948,False,2024-07-02T17:11:47.060+05:30,2024-07-02T17:11:47.060+05:30,False,,7807,Columnar epithelium,1948,False,2024-07-02T17:11:47.064+05:30,2024-07-02T17:11:47.064+05:30,False,,7808,Squamous epithelium,1948,True,2024-07-02T17:11:47.069+05:30,2024-07-02T17:11:47.069+05:30,False,,7809,Stratified epithelium,1948,False,2024-07-02T17:11:47.073+05:30,2024-07-02T17:11:47.073+05:30,False,,111
1949,To which one of the following categories does adipose tissue belong?,,structural organisation in animals ,True,2024-07-02T17:11:47.084+05:30,2024-11-30T18:39:43.683+05:30,"**Explanation:**

Adipose tissue is a type of connective tissue that is composed of fat cells (adipocytes). It is found throughout the body and serves as a storage depot for energy in the form of triglycerides.

Connective tissues are a group of tissues that provide structural support and protection to other tissues and organs. They are characterized by the presence of specialized cells surrounded by a matrix of extracellular material.

**Additional Context:**

* Other types of connective tissue include bone, cartilage, and blood.
* Adipose tissue is classified as loose connective tissue because its cells are loosely arranged in a matrix of extracellular material.

**Conclusion:**

Adipose tissue is classified as connective tissue because it meets the criteria for this group of tissues: it provides structural support and protection, and it is composed of specialized cells surrounded by a matrix of extracellular material.",,False,False,,146,2128,,,,,,Q-bank,,,,False,,7810,Epithelial,1949,False,2024-07-02T17:11:47.098+05:30,2024-07-02T17:11:47.098+05:30,False,,7811,Connective,1949,True,2024-07-02T17:11:47.101+05:30,2024-07-02T17:11:47.101+05:30,False,,7812,Muscular,1949,False,2024-07-02T17:11:47.103+05:30,2024-07-02T17:11:47.103+05:30,False,,7813,Neural,1949,False,2024-07-02T17:11:47.107+05:30,2024-07-02T17:11:47.107+05:30,False,,112
